partner_id,partner_name,zone,vehicle_type,avg_rating,total_deliveries,status,experience_months,lat,lng
DP_03241,Mohan Gowda,BTM Layout,bicycle,3.7,6806,on_break,23,13.019025,77.583512
DP_03242,Arun Sharma,Banashankari,bike,4.5,6426,active,35,12.949022,77.535225
DP_03243,Rahul Patil,Rajajinagar,bike,3.5,7162,active,39,12.94028,77.609764
DP_03244,Suresh Yadav,Indiranagar,bicycle,4.2,6077,on_break,7,12.96069,77.680395
DP_03245,Karthik Verma,Koramangala,bike,4.8,6539,on_break,5,12.976238,77.624164
DP_03246,Vikram Yadav,Electronic City,ev_scooter,4.7,1562,active,11,12.964835,77.593458
DP_03247,Mohan Naik,Yelahanka,bike,4.9,6698,active,14,13.014615,77.586786
DP_03248,Suresh Yadav,Jayanagar,scooter,4.5,4279,active,29,13.036635,77.652623
DP_03249,Mohan Sharma,MG Road,bike,4.0,105,active,1,13.016435,77.628438
DP_03250,Vikram Das,BTM Layout,bike,4.5,3341,active,27,12.938261,77.536984
DP_03251,Rahul Verma,Sarjapur Road,ev_scooter,4.3,834,active,15,13.038876,77.595013
DP_03252,Naveen Reddy,Electronic City,ev_scooter,4.7,6447,active,36,12.911279,77.569071
DP_03253,Ganesh Das,Jayanagar,scooter,4.0,4177,active,3,13.039879,77.517675
DP_03254,Arun Singh,Rajajinagar,ev_scooter,3.6,2003,active,20,12.910901,77.645195
DP_03255,Arun Naik,Bommanahalli,bike,3.7,4089,active,1,12.970812,77.582727
DP_03256,Karthik Verma,Yelahanka,bike,3.5,5742,active,38,12.913211,77.596154
DP_03257,Amit Verma,HSR Layout,scooter,4.2,5241,active,42,12.981007,77.681141
DP_03258,Rahul Kumar,MG Road,scooter,4.9,6544,active,29,12.996937,77.603379
DP_03259,Manoj Das,Yelahanka,bicycle,3.9,2644,active,27,12.988509,77.645824
DP_03260,Raj Reddy,BTM Layout,bike,4.2,5230,active,33,12.962149,77.671963
DP_03261,Pradeep Naik,HSR Layout,scooter,3.8,475,on_break,25,12.974745,77.505872
DP_03262,Vikram Naik,MG Road,ev_scooter,3.6,743,active,5,13.027314,77.612272
DP_03263,Vikram Yadav,Koramangala,ev_scooter,3.7,7316,on_break,3,13.048083,77.540309
DP_03264,Amit Yadav,Hebbal,ev_scooter,4.0,2751,active,14,13.022442,77.608908
DP_03265,Manoj Singh,Basavanagudi,ev_scooter,4.9,6628,on_break,29,12.968879,77.581446
DP_03266,Raj Sharma,Hebbal,bicycle,4.5,5832,active,36,12.985352,77.616426
DP_03267,Pradeep Patil,Hebbal,bicycle,3.6,3432,active,17,12.996662,77.691609
DP_03268,Manoj Sharma,Hebbal,scooter,4.2,6884,on_break,27,13.017158,77.681239
DP_03269,Vikram Gowda,Bommanahalli,scooter,4.0,3760,active,32,13.033379,77.572438
DP_03270,Mohan Das,Electronic City,bicycle,4.9,4187,active,5,12.980358,77.636228
DP_03271,Naveen Sharma,Bommanahalli,ev_scooter,3.9,4484,on_break,11,12.928516,77.623894
DP_03272,Ravi Yadav,Rajajinagar,scooter,3.9,2707,active,23,13.024891,77.577988
DP_03273,Amit Singh,Indiranagar,ev_scooter,4.7,1467,active,38,12.983309,77.682597
DP_03274,Raj Singh,Rajajinagar,bike,4.9,3639,inactive,14,13.014608,77.61782
DP_03275,Rahul Verma,Koramangala,bike,4.0,4071,active,41,12.923515,77.622189
DP_03276,Ravi Verma,Basavanagudi,ev_scooter,4.0,7083,active,34,12.961981,77.670643
DP_03277,Sanjay Das,Brigade Road,ev_scooter,4.9,75,on_break,47,13.011944,77.541396
DP_03278,Ganesh Singh,Jayanagar,scooter,3.7,2540,active,44,12.970642,77.573428
DP_03279,Amit Gowda,Banashankari,bike,3.6,7754,active,29,12.954666,77.563869
DP_03280,Karthik Naik,Banashankari,scooter,4.5,4598,active,1,13.002823,77.633261
DP_03281,Raj Gowda,Koramangala,ev_scooter,3.6,7334,active,21,12.971827,77.604674
DP_03282,Suresh Kumar,Banashankari,ev_scooter,3.5,284,inactive,25,13.024207,77.581604
DP_03283,Ganesh Gowda,HSR Layout,scooter,5.0,3658,active,2,13.020676,77.532905
DP_03284,Mohan Gowda,Banashankari,ev_scooter,4.4,5803,active,33,12.912693,77.542584
DP_03285,Sanjay Das,Rajajinagar,ev_scooter,4.0,2773,on_break,24,12.939429,77.657062
DP_03286,Karthik Sharma,Rajajinagar,bicycle,4.7,1529,active,24,12.929153,77.674215
DP_03287,Amit Yadav,Basavanagudi,ev_scooter,4.4,3139,inactive,35,13.005631,77.670989
DP_03288,Karthik Patil,Whitefield,bicycle,4.3,346,active,19,12.995914,77.538593
DP_03289,Vikram Verma,BTM Layout,ev_scooter,3.9,912,active,48,12.958551,77.681565
DP_03290,Sanjay Patil,BTM Layout,bike,4.8,1345,active,39,12.931243,77.504404
DP_03291,Vikram Sharma,Banashankari,bike,4.5,744,inactive,18,13.049045,77.642596
DP_03292,Sanjay Patil,JP Nagar,bike,4.9,3944,active,26,12.958104,77.670389
DP_03293,Arun Reddy,Basavanagudi,scooter,3.6,5298,active,27,12.952269,77.672704
DP_03294,Arun Singh,Jayanagar,bicycle,3.7,6501,active,7,12.935421,77.597136
DP_03295,Manoj Patil,Sarjapur Road,bicycle,4.7,5427,active,13,13.011507,77.643903
DP_03296,Vikram Das,Electronic City,ev_scooter,4.2,3883,active,27,12.970748,77.565687
DP_03297,Deepak Singh,Bellandur,scooter,3.5,5004,active,17,13.000502,77.684516
DP_03298,Mohan Das,Basavanagudi,bicycle,4.9,1716,active,48,12.979248,77.575414
DP_03299,Arun Naik,MG Road,bicycle,4.9,1979,active,25,12.973036,77.653306
DP_03300,Manoj Verma,Bommanahalli,ev_scooter,4.4,116,active,31,12.977733,77.546389
DP_03301,Vikram Singh,HSR Layout,scooter,4.0,362,inactive,40,12.942795,77.510588
DP_03302,Raj Yadav,Banashankari,bicycle,4.2,1575,active,29,12.920656,77.560031
DP_03303,Mohan Reddy,JP Nagar,ev_scooter,4.3,572,active,22,12.937882,77.665443
DP_03304,Karthik Patil,Marathahalli,bicycle,4.9,3788,active,6,13.030813,77.549138
DP_03305,Naveen Yadav,Whitefield,ev_scooter,4.7,2009,active,11,13.047237,77.688126
DP_03306,Rahul Gowda,Koramangala,ev_scooter,4.3,4951,active,8,13.001395,77.503721
DP_03307,Karthik Patil,Malleshwaram,ev_scooter,4.2,7346,inactive,23,12.90441,77.538278
DP_03308,Rahul Das,Brigade Road,scooter,5.0,3275,on_break,29,13.025629,77.686066
DP_03309,Mohan Yadav,Sarjapur Road,ev_scooter,4.7,803,inactive,31,13.016656,77.51341
DP_03310,Amit Naik,Rajajinagar,ev_scooter,4.6,6069,inactive,34,12.961674,77.580751
DP_03311,Raj Sharma,BTM Layout,ev_scooter,3.8,4425,active,1,13.040768,77.528483
DP_03312,Amit Yadav,Hebbal,ev_scooter,4.0,5047,active,26,12.95494,77.665012
DP_03313,Arun Patil,MG Road,bike,4.7,1893,active,18,13.044567,77.660572
DP_03314,Deepak Gowda,Yelahanka,bicycle,3.7,942,active,25,12.925558,77.681011
DP_03315,Sanjay Singh,Indiranagar,scooter,4.8,5094,active,17,13.037683,77.532704
DP_03316,Naveen Kumar,Koramangala,scooter,4.7,2961,active,25,12.948202,77.557767
DP_03317,Manoj Verma,Malleshwaram,ev_scooter,4.4,4954,active,6,12.990166,77.675311
DP_03318,Suresh Gowda,Jayanagar,scooter,4.7,169,on_break,8,13.039178,77.627453
DP_03319,Karthik Yadav,JP Nagar,scooter,4.2,4287,active,6,12.997748,77.534911
DP_03320,Sanjay Das,Bellandur,scooter,4.7,1903,active,22,12.965383,77.668286
DP_03321,Naveen Reddy,Banashankari,bike,3.6,2243,active,21,12.967162,77.692631
DP_03322,Manoj Reddy,HSR Layout,bicycle,3.6,3444,active,1,12.932071,77.606927
DP_03323,Ganesh Patil,HSR Layout,scooter,4.5,5280,active,9,12.931793,77.626908
DP_03324,Pradeep Gowda,Hebbal,bicycle,4.1,570,active,43,13.020031,77.544076
DP_03325,Vikram Naik,Basavanagudi,ev_scooter,4.5,3618,active,44,12.90777,77.674538
DP_03326,Deepak Reddy,Bommanahalli,bike,4.8,5617,active,22,13.047312,77.56793
DP_03327,Sanjay Reddy,Yelahanka,bicycle,4.4,7947,on_break,9,13.02441,77.60659
DP_03328,Raj Kumar,Hebbal,ev_scooter,4.5,4237,active,16,13.017326,77.699824
DP_03329,Mohan Patil,Banashankari,bicycle,4.8,2055,inactive,17,13.016193,77.59264
DP_03330,Deepak Singh,Yelahanka,bicycle,3.5,5774,on_break,9,13.000481,77.510358
DP_03331,Ganesh Gowda,Malleshwaram,bicycle,4.1,2928,active,4,12.960228,77.504617
DP_03332,Suresh Singh,Hebbal,bicycle,4.7,3771,active,29,12.92333,77.54768
DP_03333,Rahul Singh,Koramangala,bicycle,4.3,3151,active,39,13.017386,77.554293
DP_03334,Karthik Kumar,Electronic City,bicycle,3.9,188,active,11,13.016944,77.646269
DP_03335,Suresh Das,Jayanagar,bicycle,4.9,441,on_break,36,12.974477,77.503018
DP_03336,Ganesh Sharma,JP Nagar,bike,4.8,2015,inactive,41,13.00967,77.62649
DP_03337,Mohan Das,Marathahalli,scooter,4.8,1214,active,22,13.002203,77.653794
DP_03338,Mohan Gowda,Malleshwaram,ev_scooter,4.7,7325,active,39,12.974674,77.576912
DP_03339,Mohan Patil,Malleshwaram,scooter,4.8,6687,active,16,12.990354,77.654576
DP_03340,Suresh Kumar,Jayanagar,bicycle,3.6,4469,active,23,13.014279,77.609389
DP_03341,Naveen Reddy,Bommanahalli,bike,4.5,4685,active,12,13.008906,77.666073
DP_03342,Deepak Patil,BTM Layout,scooter,3.5,7045,active,39,12.984368,77.662725
DP_03343,Sanjay Verma,MG Road,bicycle,4.1,6550,active,47,12.902659,77.590177
DP_03344,Pradeep Naik,Banashankari,scooter,4.5,5611,inactive,41,12.970164,77.679192
DP_03345,Arun Singh,Marathahalli,ev_scooter,4.0,3752,on_break,4,13.0192,77.610433
DP_03346,Ganesh Reddy,Indiranagar,bike,4.2,7308,on_break,9,12.906847,77.580078
DP_03347,Naveen Kumar,MG Road,ev_scooter,5.0,1755,active,41,12.959835,77.55194
DP_03348,Vikram Patil,Basavanagudi,ev_scooter,3.8,1424,active,20,12.994368,77.55108
DP_03349,Ravi Patil,Yelahanka,scooter,4.5,4753,active,35,12.997908,77.6498
DP_03350,Suresh Singh,Koramangala,scooter,3.6,1654,inactive,32,13.036467,77.622085
DP_03351,Mohan Naik,HSR Layout,bicycle,4.9,7367,active,41,13.016494,77.578461
DP_03352,Vikram Patil,Hebbal,bike,5.0,4053,active,15,12.951985,77.588594
DP_03353,Pradeep Reddy,Hebbal,bike,4.3,921,on_break,13,12.901715,77.501033
DP_03354,Suresh Verma,Rajajinagar,scooter,3.8,2757,active,37,13.040234,77.511883
DP_03355,Vikram Singh,Sarjapur Road,ev_scooter,4.8,5877,active,14,13.04241,77.609968
DP_03356,Raj Yadav,Koramangala,scooter,4.3,5484,active,26,12.97361,77.542452
DP_03357,Manoj Yadav,Banashankari,bicycle,4.2,362,active,26,12.909196,77.590844
DP_03358,Arun Patil,BTM Layout,scooter,3.6,1051,active,3,12.908994,77.532188
DP_03359,Ravi Verma,Brigade Road,bicycle,4.2,6685,on_break,35,13.007999,77.645283
DP_03360,Arun Kumar,Whitefield,bicycle,4.7,2273,active,44,12.964284,77.566208
DP_03361,Arun Gowda,Malleshwaram,ev_scooter,4.4,7311,active,47,12.933738,77.625686
DP_03362,Ganesh Das,JP Nagar,bicycle,4.7,7682,active,6,13.025019,77.504146
DP_03363,Raj Das,MG Road,scooter,4.6,7763,active,19,12.98099,77.670621
DP_03364,Amit Sharma,JP Nagar,bike,4.3,2417,active,14,12.929039,77.675395
DP_03365,Vikram Das,Koramangala,scooter,3.5,3842,on_break,1,12.903518,77.57853
DP_03366,Pradeep Gowda,Bellandur,bicycle,4.2,1707,on_break,40,12.965125,77.558123
DP_03367,Manoj Sharma,HSR Layout,scooter,4.0,902,active,10,13.023029,77.626931
DP_03368,Rahul Gowda,Indiranagar,scooter,3.6,6615,on_break,25,13.043499,77.637031
DP_03369,Karthik Kumar,Koramangala,bicycle,4.3,6955,on_break,41,12.901952,77.677805
DP_03370,Mohan Naik,Bommanahalli,bike,3.7,6372,active,2,12.945388,77.640418
DP_03371,Ravi Naik,BTM Layout,bicycle,4.5,6430,active,31,12.919031,77.519985
DP_03372,Suresh Naik,Bellandur,bike,3.5,4398,on_break,43,13.030812,77.699848
DP_03373,Rahul Gowda,Hebbal,scooter,3.6,1297,on_break,31,12.930296,77.630691
DP_03374,Suresh Kumar,Whitefield,ev_scooter,4.6,7717,active,27,12.978897,77.586629
DP_03375,Mohan Yadav,Hebbal,bike,3.9,7311,active,39,13.025986,77.585546
DP_03376,Pradeep Sharma,MG Road,ev_scooter,3.9,1571,active,21,12.968905,77.685077
DP_03377,Deepak Das,Basavanagudi,ev_scooter,4.6,6695,inactive,44,13.024444,77.574785
DP_03378,Ganesh Naik,Rajajinagar,bike,3.8,1369,on_break,42,12.937373,77.596084
DP_03379,Suresh Yadav,Koramangala,bike,4.8,2941,inactive,4,13.001833,77.659204
DP_03380,Pradeep Singh,HSR Layout,ev_scooter,4.6,5220,inactive,10,12.93354,77.6301
DP_03381,Naveen Patil,Sarjapur Road,scooter,4.0,4891,active,45,12.91372,77.627727
DP_03382,Mohan Gowda,Brigade Road,scooter,3.8,6421,active,19,12.913744,77.525141
DP_03383,Ganesh Kumar,MG Road,ev_scooter,3.8,6072,inactive,6,12.948137,77.639118
DP_03384,Manoj Kumar,Hebbal,scooter,3.5,7669,active,4,12.952704,77.516769
DP_03385,Rahul Yadav,Bommanahalli,scooter,3.9,4698,active,16,12.94826,77.60549
DP_03386,Arun Patil,Bommanahalli,scooter,3.9,1237,active,45,12.939088,77.640766
DP_03387,Manoj Reddy,Bellandur,bike,4.7,4070,inactive,16,12.903089,77.581415
DP_03388,Vikram Reddy,Sarjapur Road,scooter,3.7,4377,active,20,12.978374,77.504836
DP_03389,Deepak Gowda,Marathahalli,bike,4.1,1432,active,38,12.906077,77.562434
DP_03390,Karthik Reddy,Yelahanka,ev_scooter,3.7,3955,on_break,15,12.915312,77.684932
DP_03391,Karthik Singh,JP Nagar,scooter,4.5,7840,on_break,30,12.959002,77.580485
DP_03392,Ravi Yadav,Yelahanka,bike,4.4,7153,inactive,17,13.038004,77.593522
DP_03393,Mohan Reddy,JP Nagar,scooter,4.0,6970,active,34,13.019742,77.688016
DP_03394,Manoj Das,Whitefield,scooter,3.6,3086,active,7,12.937131,77.637535
DP_03395,Ganesh Verma,Electronic City,bicycle,4.0,5312,active,46,12.993927,77.565418
DP_03396,Pradeep Patil,Koramangala,bicycle,4.5,5859,active,3,12.972704,77.583901
DP_03397,Arun Verma,Basavanagudi,bicycle,3.7,4519,active,8,12.92682,77.587142
DP_03398,Karthik Sharma,Sarjapur Road,scooter,4.0,2394,active,41,13.037596,77.656266
DP_03399,Pradeep Reddy,Yelahanka,bicycle,4.7,6632,inactive,35,12.917805,77.67453
DP_03400,Naveen Gowda,Jayanagar,scooter,4.0,4041,active,23,12.94671,77.521326
DP_03401,Suresh Singh,Yelahanka,bike,3.5,867,active,30,13.029655,77.613634
DP_03402,Ganesh Reddy,HSR Layout,scooter,4.9,2617,active,19,12.984008,77.679032
DP_03403,Ganesh Singh,Koramangala,scooter,4.2,651,active,29,13.046947,77.639462
DP_03404,Manoj Verma,JP Nagar,bicycle,3.8,6880,active,38,12.914417,77.590179
DP_03405,Arun Das,Yelahanka,bicycle,3.5,4360,active,13,12.904319,77.660423
DP_03406,Deepak Reddy,Basavanagudi,scooter,4.3,416,on_break,17,13.024218,77.621004
DP_03407,Pradeep Verma,Rajajinagar,bicycle,3.5,5739,active,30,12.963117,77.56439
DP_03408,Ganesh Gowda,Hebbal,ev_scooter,4.9,4348,active,11,12.9357,77.675714
DP_03409,Manoj Reddy,JP Nagar,ev_scooter,3.6,159,active,24,12.986942,77.505145
DP_03410,Sanjay Verma,Whitefield,bike,3.5,2076,active,22,13.039161,77.591213
DP_03411,Karthik Naik,Electronic City,ev_scooter,4.4,6488,inactive,41,12.923188,77.68167
DP_03412,Ravi Patil,Jayanagar,bike,3.6,7084,active,28,12.985665,77.534011
DP_03413,Rahul Das,Marathahalli,ev_scooter,4.1,5354,active,8,12.954942,77.513819
DP_03414,Deepak Verma,HSR Layout,bike,4.2,6918,inactive,9,12.968151,77.526818
DP_03415,Sanjay Das,Marathahalli,bicycle,4.8,7686,active,36,12.961335,77.566427
DP_03416,Vikram Das,BTM Layout,scooter,4.6,3248,active,38,13.015704,77.627359
DP_03417,Arun Yadav,Basavanagudi,bicycle,4.0,774,active,10,13.015687,77.649295
DP_03418,Pradeep Gowda,BTM Layout,bicycle,4.2,7966,active,33,12.997419,77.552509
DP_03419,Ganesh Verma,Jayanagar,bike,4.8,718,active,2,12.952522,77.692005
DP_03420,Arun Gowda,Basavanagudi,scooter,3.5,5262,active,27,12.912944,77.643915
DP_03421,Ganesh Kumar,Brigade Road,bicycle,3.6,3883,active,41,12.998796,77.630417
DP_03422,Arun Das,Marathahalli,bike,3.9,7019,active,35,12.912132,77.514207
DP_03423,Suresh Patil,Brigade Road,scooter,4.3,2812,inactive,20,12.980405,77.596729
DP_03424,Vikram Kumar,MG Road,bike,4.4,1477,active,36,13.036697,77.603352
DP_03425,Pradeep Verma,Rajajinagar,bike,5.0,4090,active,2,13.024235,77.61149
DP_03426,Pradeep Patil,Koramangala,bike,3.6,7451,active,14,13.044663,77.631519
DP_03427,Arun Gowda,JP Nagar,scooter,4.5,5103,active,23,13.049169,77.680928
DP_03428,Sanjay Naik,Malleshwaram,bike,4.6,4532,active,39,13.009338,77.500287
DP_03429,Mohan Verma,JP Nagar,bike,3.7,1779,active,10,12.94098,77.537447
DP_03430,Ganesh Yadav,Brigade Road,ev_scooter,4.5,88,active,23,12.917413,77.638524
DP_03431,Naveen Patil,Rajajinagar,scooter,4.0,2256,inactive,4,12.993224,77.571908
DP_03432,Mohan Patil,Sarjapur Road,scooter,4.8,4413,active,19,12.968712,77.548563
DP_03433,Ganesh Verma,Indiranagar,scooter,4.0,1131,active,39,12.904442,77.623595
DP_03434,Ravi Naik,Indiranagar,scooter,3.9,3819,active,44,12.912075,77.502872
DP_03435,Naveen Reddy,Yelahanka,bike,4.5,1335,active,21,13.017148,77.612734
DP_03436,Arun Sharma,Malleshwaram,scooter,5.0,6817,active,36,13.016195,77.650181
DP_03437,Sanjay Patil,Bommanahalli,ev_scooter,4.0,3730,active,23,12.952057,77.566373
DP_03438,Karthik Gowda,Hebbal,ev_scooter,4.8,2999,active,28,13.014331,77.553475
DP_03439,Arun Verma,Bommanahalli,scooter,4.5,2588,on_break,33,12.970946,77.544833
DP_03440,Ravi Reddy,Indiranagar,bicycle,4.0,3369,active,22,13.027276,77.547734
DP_03441,Deepak Verma,Bellandur,bicycle,3.7,2225,active,33,12.942923,77.591024
DP_03442,Sanjay Singh,Banashankari,bicycle,4.1,2744,active,25,12.931801,77.539165
DP_03443,Manoj Das,Indiranagar,bicycle,4.5,7035,active,7,12.988581,77.629666
DP_03444,Karthik Patil,Jayanagar,bicycle,4.5,2902,active,18,12.92453,77.614973
DP_03445,Ganesh Sharma,Whitefield,scooter,4.8,5355,active,5,12.9924,77.622909
DP_03446,Mohan Singh,Bellandur,bike,4.3,7101,active,45,12.956614,77.639427
DP_03447,Vikram Sharma,Bellandur,ev_scooter,3.6,2212,active,1,13.02991,77.603954
DP_03448,Amit Patil,Brigade Road,bike,5.0,1879,active,37,13.015448,77.594066
DP_03449,Rahul Yadav,Brigade Road,ev_scooter,4.1,7820,active,38,12.931835,77.601129
DP_03450,Manoj Singh,HSR Layout,ev_scooter,4.7,3188,active,47,12.947459,77.634779
DP_03451,Vikram Sharma,Basavanagudi,bike,4.7,3443,active,11,13.008845,77.681038
DP_03452,Sanjay Das,Bellandur,bike,4.5,276,on_break,13,12.999488,77.526833
DP_03453,Ravi Gowda,Hebbal,bicycle,4.5,4064,active,9,13.036002,77.698997
DP_03454,Raj Yadav,Basavanagudi,bicycle,4.4,4455,inactive,29,12.963519,77.564199
DP_03455,Sanjay Singh,MG Road,scooter,4.1,791,active,32,12.977764,77.590204
DP_03456,Suresh Verma,Jayanagar,scooter,4.0,7576,active,11,13.010487,77.652985
DP_03457,Pradeep Das,Yelahanka,scooter,3.8,6692,active,34,12.908369,77.649829
DP_03458,Pradeep Gowda,Banashankari,ev_scooter,3.6,882,inactive,12,13.021644,77.593046
DP_03459,Pradeep Singh,Jayanagar,bicycle,4.4,4263,on_break,13,12.92007,77.640167
DP_03460,Rahul Singh,Electronic City,ev_scooter,3.9,7445,on_break,9,12.9787,77.514853
DP_03461,Ravi Patil,Rajajinagar,ev_scooter,3.8,2480,active,14,12.941975,77.583024
DP_03462,Ganesh Naik,Marathahalli,scooter,3.9,3053,active,5,13.006553,77.627664
DP_03463,Raj Verma,MG Road,ev_scooter,3.6,1451,active,7,12.953998,77.644411
DP_03464,Vikram Sharma,HSR Layout,bicycle,4.8,830,active,42,12.929699,77.576265
DP_03465,Pradeep Kumar,Bommanahalli,bicycle,4.6,6556,active,35,12.95455,77.577692
DP_03466,Sanjay Sharma,Electronic City,bicycle,3.9,3905,active,11,12.93847,77.678316
DP_03467,Raj Sharma,Malleshwaram,bike,4.6,7380,active,8,13.049012,77.622562
DP_03468,Vikram Gowda,Koramangala,scooter,4.2,6977,active,13,12.940194,77.601316
DP_03469,Raj Gowda,Indiranagar,ev_scooter,4.3,7443,on_break,43,12.93382,77.566894
DP_03470,Manoj Sharma,Malleshwaram,bicycle,4.4,568,active,10,12.983482,77.676592
DP_03471,Deepak Patil,Brigade Road,bicycle,4.3,3241,active,3,12.906569,77.569047
DP_03472,Arun Sharma,Malleshwaram,scooter,4.9,77,active,48,13.045418,77.581211
DP_03473,Ravi Das,Rajajinagar,bicycle,3.5,2113,active,24,12.903934,77.590996
DP_03474,Ravi Gowda,JP Nagar,ev_scooter,4.5,3258,active,21,12.977374,77.653066
DP_03475,Ganesh Naik,Indiranagar,bicycle,4.3,3301,on_break,32,13.029802,77.649745
DP_03476,Amit Sharma,Electronic City,scooter,3.9,395,active,2,12.909189,77.547816
DP_03477,Deepak Singh,HSR Layout,bike,4.7,7034,active,7,13.010848,77.54925
DP_03478,Pradeep Das,BTM Layout,bike,4.6,6578,on_break,20,13.047307,77.529397
DP_03479,Sanjay Reddy,Indiranagar,ev_scooter,3.7,6732,active,11,12.983066,77.635865
DP_03480,Vikram Kumar,Whitefield,scooter,4.5,7667,active,9,12.921846,77.647649
DP_03481,Amit Yadav,Electronic City,scooter,3.5,1945,active,45,12.908359,77.505446
DP_03482,Amit Patil,Jayanagar,scooter,4.3,5555,active,43,12.935369,77.512274
DP_03483,Sanjay Patil,MG Road,bike,4.6,1961,active,11,12.990625,77.694635
DP_03484,Ganesh Patil,Whitefield,ev_scooter,3.8,2349,on_break,45,12.977917,77.58158
DP_03485,Raj Naik,Sarjapur Road,bicycle,3.6,6338,active,39,13.03023,77.591674
DP_03486,Rahul Naik,Malleshwaram,bike,4.9,78,active,1,12.996291,77.507949
DP_03487,Manoj Sharma,Indiranagar,scooter,4.1,1105,active,13,13.036485,77.644264
DP_03488,Manoj Patil,JP Nagar,scooter,4.1,4063,inactive,13,12.964398,77.61754
DP_03489,Pradeep Das,Banashankari,ev_scooter,4.6,7135,active,35,13.008942,77.536461
DP_03490,Rahul Verma,Banashankari,scooter,3.6,3590,active,11,12.924863,77.698322
DP_03491,Sanjay Sharma,Bommanahalli,scooter,4.3,6491,active,33,13.040822,77.565086
DP_03492,Rahul Gowda,Marathahalli,bike,4.1,4025,active,38,13.02927,77.558254
DP_03493,Naveen Singh,Indiranagar,bicycle,3.9,1457,active,11,12.927829,77.69747
DP_03494,Raj Gowda,Yelahanka,ev_scooter,4.2,265,active,42,12.985095,77.615056
DP_03495,Naveen Gowda,BTM Layout,bike,3.9,7495,active,40,13.003735,77.539323
DP_03496,Vikram Singh,Bellandur,bicycle,4.9,7087,active,47,13.032726,77.672767
DP_03497,Mohan Verma,Jayanagar,ev_scooter,4.3,7777,active,40,12.911953,77.681129
DP_03498,Ravi Gowda,Brigade Road,scooter,4.6,4795,active,18,12.951042,77.596444
DP_03499,Pradeep Kumar,MG Road,scooter,4.0,7497,active,15,12.927286,77.639629
DP_03500,Ravi Kumar,Jayanagar,ev_scooter,3.5,3501,on_break,5,12.983633,77.620601
DP_03501,Karthik Yadav,Banashankari,ev_scooter,4.5,2385,active,41,13.012985,77.533638
DP_03502,Suresh Yadav,Brigade Road,scooter,4.6,7866,active,24,12.906201,77.627605
DP_03503,Deepak Reddy,Rajajinagar,scooter,4.2,7739,on_break,43,12.900101,77.534542
DP_03504,Ganesh Gowda,Electronic City,bicycle,4.8,896,inactive,48,13.000192,77.678432
DP_03505,Pradeep Naik,Malleshwaram,scooter,4.5,637,active,43,12.961224,77.584176
DP_03506,Ravi Das,Bommanahalli,bicycle,4.9,6103,active,26,12.945333,77.507081
